Larry McNeill,781
Cliff Meely,380
Gary Melchionni,578
Dean Meminger,634
John Mengelt,883
Steve Mix,719
Eric Money,319
Earl Monroe*,1633
Otto Moore,282
Otto Moore,3
Otto Moore,279
Jeff Mullins,539
Calvin Murphy*,1455
Lloyd Neal,1007
Don Nelson*,1109
Louie Nelson,806
Mike Newlin,1137
Connie Norman,48
Willie Norwood,159
Jim Owens,124
Steve Patterson,370
Curtis Perry,1058
Geoff Petrie,1465
Howard Porter,468
Howard Porter,33
Howard Porter,435
Kevin Porter,943
Jim Price,803
Jim Price,191
Jim Price,612
Ed Ratleff,941
Clifford Ray,769
Kevin Restani,411
Tom Riker,152
Pat Riley*,507
Ron Riley,463
Mike Riordan,1138
Rick Roberson,119
Truck Robinson,442
Curtis Rowe,1015
Paul Ruffner,45
Bob Rule,0
Campy Russell,424
Cazzie Russell,629
Fred Saunders,418
Dale Schlueter,268
Charlie Scott,1680
Paul Silas,868
Tal Skinner,347
Jerry Sloan*,953
Bingo Smith,1302
Don Smith,283
Elmore Smith,804
Greg Smith,174
Phil Smith,569
Randy Smith,1456
Dick Snyder,1161
Mike Sojourner,851
Kevin Stacom,173
Bud Stallworth,721
Dave Stallworth,10
Larry Steele,652
George Thompson,780
Nate Thurmond*,632
Dean Tolson,43
Rudy Tomjanovich,1677
George Trapp,675
John Tschogl,119
Wes Unseld*,672
Dick Van,1124
Tom Van,1508
Tom Van,126
Tom Van,1382
Norm Van,1050
Neal Walk,482
Neal Walk,366
Neal Walk,116
Chet Walker*,1461
Foots Walker,302
Jimmy Walker,1353
Bill Walton*,448
Perry Warbington,10
Cornell Warner,602
Jim Washington,444
Jim Washington,269
Jim Washington,175
Kermit Washington,246
Stan Washington,0
Slick Watts,557
Nick Weatherspoon,615
Scott Wedman,889
Bob Weiss,258
Owen Wells,99
Walt Wesley,100
Walt Wesley,12
Walt Wesley,88
Paul Westphal,803
John Wetzel,242
Jo Jo,1502
Sidney Wicks,1778
Lenny Wilkens*,420
Jamaal Wilkes*,1164
Earl Williams,371
Nate Williams,1129
Nate Williams,627
Nate Williams,502
Ron Williams,148
Bobby Wilson,276
Lee Winfield,377
Harthorne Wingo,607
Brian Winters,794
Luke Witte,85
Dave Wohl,485
,
Zaid Abdul-Aziz,86
Kareem Abdul-Jabbar*,2275
Alvan Adams,1519
Don Adams,174
Lucius Allen,1119
Dan Anderson,227
Jerome Anderson,61
Tiny Archibald*,1935
Jim Ard,285
Dennis Awtrey,359
Gus Bailey,70
Mike Bantom,576
Mike Bantom,21
Mike Bantom,555
Jim Barnett,418
Rick Barry*,1701
Jerry Baskerville,26
Butch Beard,600
Butch Beard,97
Butch Beard,503
Ron Behagen,760
Dennis Bell,19
Leon Benbow,543
Henry Bibby,732
Bob Bigelow,56
Dave Bing*,1326
John Block,4
Tom Boerwinkle,648
Tom Boswell,96
Freddie Boyd,177
Freddie Boyd,5
Freddie Boyd,172
Bill Bradley*,914
Jim Brewer,940
Junior Bridgeman,700
Gary Brokaw,633
Fred Brown,1757
John Brown,592
Roger Brown,72
Joe Bryant,558
Tom Burleson,1283
Corky Calhoun,409
Al Carlson,72
Austin Carr,658
Fred Carter,1549
Harvey Catchings,264
Ken Charles,817
Phil Chenier,1590
Jim Chones,1298
Archie Clark,600
Jim Cleamons,1000
Barry Clemens,171
E.C. Coleman,491
Doug Collins,1600
Mel Counts,90
Dave Cowens*,1479
Jim Creighton,31
Billy Cunningham*,274
Mike D'Antoni,16
Bob Dandridge,1571
Dwight Davis,300
Mel Davis,174
Mickey Davis,160
Darryl Dawkins,90
Rod Derline,191
Henry Dickerson,28
Derrek Dickey,502
Ernie DiGregorio,450
John Drew,1660
Charles Dudley,521
Dennis DuVal,36
Al Eberhard,757
Leroy Ellis,139
Keith Erickson,744
Eric Fernsten,92
Eric Fernsten,0
Eric Fernsten,92
Larry Fogle,2
Chris Ford,685
Don Ford,726
Jim Fox,272
Walt Frazier*,1126
World B.,590
Donnie Freeman,689
Rowland Garrett,269
Rowland Garrett,152
Rowland Garrett,117
John Gianelli,764
Dick Gibbs,335
Herm Gilliam,688
Gail Goodrich*,1459
Leonard Gray,914
Kevin Grevey,210
Bob Gross,515
Matt Guokas,164
Matt Guokas,81
Matt Guokas,83
Lindsay Hairston,273
Glenn Hansen,431
Clem Haskins,350
John Havlicek*,1289
Steve Hawes,485
Steve Hawes,10
Steve Hawes,475
Connie Hawkins*,610
Robert Hawkins,126
Nate Hawthorne,479
Elvin Hayes*,1585
Spencer Haywood*,1549
Gar Heard,942
Gar Heard,496
Gar Heard,446
Tom Henderson,1154
Wilbur Holland,192
Lionel Hollins,800
Lou Hudson,1375
John Hummer,81
Phil Jackson*,480
Aaron James,677
Charles Johnson,744
George Johnson,400
John Johnson,752
John Johnson,105
John Johnson,647
Mickey Johnson,1239
Ollie Johnson,821
Dwight Jones,665
Jimmy Jones,378
Steve Jones,414
Wali Jones,55
Wali Jones,8
Wali Jones,47
Rich Kelley,527
Len Kosmalski,20
Tom Kozelko,115
Tom Kropp,19
Steve Kuberski,341
Steve Kuberski,17
Steve Kuberski,324
Kevin Kunnert,1032
C.J. Kupec,27
Sam Lacey,1035
John Lambert,123
Bob Lanier*,1366
Stu Lantz,250
John Laskowski,655
Clyde Lee,309
Greg Lee,6
Bob Love,1448
Phil Lumpkin,70
Pete Maravich*,1604
Jack Marin,847
Jack Marin,109
Jack Marin,738
LaRue Martin,275
Clyde Mayes,284
Ken Mayfield,37
Bob McAdoo*,2427
Jim McDaniels,91
Glenn McDonald,422
Jim McElroy,383
George McGinnis,1769
Jon McGlocklin,135
Tom McMillen,233
Jim McMillian,1172
Larry McNeill,797
Cliff Meely,137
Cliff Meely,73
Cliff Meely,64
Dean Meminger,410
John Mengelt,720
Joe Meriweather,830
Dave Meyers,531
Steve Mix,1129
Eric Money,1043
Earl Monroe*,1574
Otto Moore,730
Jeff Mullins,139
Calvin Murphy*,1722
Lloyd Neal,1056
Don Nelson*,477
Louie Nelson,823
Mike Newlin,1523
Connie Norman,386
Willie Norwood,444
Frank Oleynick,307
Steve Patterson,202
Steve Patterson,38
Steve Patterson,164
Curtis Perry,947
Geoff Petrie,1363
Cliff Pondexter,434
Howard Porter,669
Kevin Porter,240
Jim Price,937
Ed Ratleff,796
Clifford Ray,564
Kevin Restani,492
Pat Riley*,289
Pat Riley*,11
Pat Riley*,278
Ron Riley,268
Mike Riordan,653
Rick Roberson,188
Truck Robinson,919
Bill Robinzine,603
John Roche,8
Curtis Rowe,1280
Campy Russell,1232
Cazzie Russell,874
Fred Saunders,62
Dale Schlueter,176
Charlie Scott,1443
Bruce Seals,957
Ed Searcy,6
Gene Short,84
Gene Short,13
Gene Short,71
John Shumate,876
John Shumate,487
John Shumate,389
Paul Silas,866
Tal Skinner,313
Jerry Sloan*,223
Bingo Smith,1101
Elmore Smith,1218
Greg Smith,0
Phil Smith,1641
Randy Smith,1787
Dick Snyder,1037
Ricky Sobers,718
Mike Sojourner,576
Kevin Stacom,408
Bud Stallworth,507
Larry Steele,798
Terry Thomas,77
Nate Thurmond*,346
Nate Thurmond*,48
Nate Thurmond*,298
Rudy Tomjanovich,1465
George Trapp,619
Wes Unseld*,750
Dick Van,747
Tom Van,818
Norm Van,957
Neal Walk,603
Foots Walker,370
Jimmy Walker,1149
Bill Walton*,823
Cornell Warner,591
Jim Washington,0
Kermit Washington,123
Slick Watts,1065
Nick Weatherspoon,532
Scott Wedman,1267
Bob Weiss,213
Walt Wesley,4
Paul Westphal,1679
John Wetzel,64
Jo Jo,1552
Rudy White,102
Sidney Wicks,1505
Jamaal Wilkes*,1461
Earl Williams,168
Gus Williams,903
Nate Williams,1039
Ron Williams,44
Bill Willoughby,292
Bobby Wilson,437
Lee Winfield,73
Harthorne Wingo,184
Brian Winters,1416
Luke Witte,31
Dave Wohl,170
,
Zaid Abdul-Aziz,83
Kareem Abdul-Jabbar*,2152
Tom Abernethy,439
Alvan Adams,1296
Don Adams,561
Lucius Allen,1139
Jerome Anderson,66
Tiny Archibald*,697
Jim Ard,241
Bird Averitt,589
Dennis Awtrey,411
Mike Bantom,946
Mike Bantom,332
Mike Bantom,614
Tom Barker,476
Marvin Barnes,510
Jim Barnett,66
Norton Barnhill,4
Mike Barr,285
Rick Barry*,1723
Tim Bassett,687
Butch Beard,371
Byron Beck,250
Ron Behagen,516
Mel Bennett,314
Henry Bibby,825
Bob Bigelow,85
Dave Bing*,678
Tom Boerwinkle,302
Ron Boone,1818
Tom Boswell,446
Freddie Boyd,467
Bill Bradley*,288
Jim Brewer,689
Junior Bridgeman,1179
Allan Bristow,936
Gary Brokaw,647
Gary Brokaw,365
Gary Brokaw,282
Fred Brown,1236
John Brown,441
Roger Brown,60
Joe Bryant,267
Quinn Buckner,681
Ticky Burden,347
Tom Burleson,796
Don Buse,646
Corky Calhoun,236
Mack Calvin,727
Mack Calvin,95
Mack Calvin,309
Mack Calvin,323
Austin Carr,1329
M.L. Carr,1091
Fred Carter,486
Fred Carter,96
Fred Carter,390
Cornelius Cash,21
Harvey Catchings,157
Don Chaney,496
Ken Charles,913
Phil Chenier,1578
Jim Chones,1055
Jim Cleamons,626
E.C. Coleman,662
Doug Collins,1062
Norm Cook,63
Dave Cowens*,818
Mike D'Antoni,3
Louie Dampier*,530
Bob Dandridge,1453
Mel Daniels*,39
Adrian Dantley*,1564
Dwight Davis,159
Johnny Davis,634
Mel Davis,400
Mel Davis,104
Mel Davis,296
Mickey Davis,81
Ron Davis,20
Darryl Dawkins,310
Randy Denton,239
Henry Dickerson,17
Derrek Dickey,361
Coby Dietrick,689
Ernie DiGregorio,868
Leon Douglas,617
John Drew,1790
Charles Dudley,569
Mike Dunleavy,154
Jim Eakins,490
Al Eberhard,471
Len Elmore,18
Darrell Elston,5
Alex English*,310
Keith Erickson,321
Julius Erving*,1770
Butch Feher,248
Eric Fernsten,14
Mike Flynn,601
Chris Ford,1005
Don Ford,597
Fred Foster,228
Jim Fox,463
Walt Frazier*,1323
World B.,1268
Terry Furlow,84
Mike Gale,843
Rowland Garrett,253
Rowland Garrett,98
Rowland Garrett,155
Gus Gerard,480
Gus Gerard,240
Gus Gerard,240
George Gervin*,1895
John Gianelli,604
John Gianelli,207
John Gianelli,397
Herm Gilliam,744
Artis Gilmore*,1527
Gail Goodrich*,340
Leonard Gray,634
Leonard Gray,287
Leonard Gray,347
Mike Green,746
Steve Green,450
Kevin Grevey,527
Paul Griffin,425
Bob Gross,935
Rudy Hackett,14
Rudy Hackett,2
Rudy Hackett,12
Glenn Hansen,157
John Havlicek*,1395
Steve Hawes,361
Robert Hawkins,1006
Elvin Hayes*,1942
Spencer Haywood*,513
Gar Heard,446
Tom Henderson,975
Tom Henderson,518
Tom Henderson,457
Phil Hicks,93
Phil Hicks,0
Phil Hicks,93
Armond Hill,489
Darnell Hillman,879
Wilbur Holland,1176
Lionel Hollins,1119
Mo Howard,152
Mo Howard,21
Mo Howard,131
Lou Hudson,968
Kim Hughes,321
Dan Issel*,1765
Phil Jackson*,255
Aaron James,565
Charles Johnson,559
Dennis Johnson*,749
George Johnson,467
George Johnson,171
George Johnson,296
John Johnson,732
Mickey Johnson,1400
Ollie Johnson,537
Bobby Jones,1238
Caldwell Jones,494
Dwight Jones,435
Jimmy Jones,6
Rich Jones,360
Robin Jones,344
Wil Jones,1042
George Karl,79
Rich Kelley,524
Goo Kennedy,65
Larry Kenon,1705
Billy Knight,2075
Tom Kropp,174
Steve Kuberski,325
Kevin Kunnert,759
Mitch Kupchak,852
C.J. Kupec,384
Sam Lacey,869
Bo Lamar,502
John Lambert,159
Bob Lanier*,1616
John Laskowski,177
Mo Layton,326
Ron Lee,836
Freddie Lewis,224
Scott Lloyd,401
Bob Love,433
Bob Love,171
Bob Love,131
Bob Love,131
John Lucas,911
Maurice Lucas,1599
Moses Malone*,1083
Moses Malone*,0
Moses Malone*,1083
Pete Maravich*,2273
Jack Marin,365
Scott May,1050
Clyde Mayes,13
Clyde Mayes,7
Clyde Mayes,2
Clyde Mayes,4
Bob McAdoo*,1861
Bob McAdoo*,474
Bob McAdoo*,1387
Andre McCarter,270
Ted McClain,589
Paul McCracken,47
Glenn McDonald,19
Jim McElroy,771
George McGinnis,1690
Tom McMillen,644
Tom McMillen,116
Tom McMillen,528
Jim McMillian,663
Larry McNeill,146
Larry McNeill,60
Larry McNeill,86
Dean Meminger,43
John Mengelt,507
Joe Meriweather,820
Dave Meyers,485
Steve Mix,791
Eric Money,748
Earl Monroe*,1533
Otto Moore,477
Allen Murphy,5
Calvin Murphy*,1464
Swen Nater,938
Lloyd Neal,397
Louie Nelson,18
Johnny Neumann,381
Johnny Neumann,35
Johnny Neumann,346
Mike Newlin,1043
Willie Norwood,583
Mark Olberding,853
Frank Oleynick,201
Tom Owens,188
Joe Pace,64
Robert Parish*,697
Sonny Parker,379
Billy Paultz,1280
Curtis Perry,470
Cliff Pondexter,256
Howard Porter,1033
Kevin Porter,717
Jim Price,589
Jim Price,49
Jim Price,105
Jim Price,435
Ed Ratleff,166
Clifford Ray,631
Kevin Restani,358
Mike Riordan,79
Marv Roberts,58
Truck Robinson,1462
Truck Robinson,656
Truck Robinson,806
Bill Robinzine,773
Dave Robisch,951
Marshall Rogers,100
Dan Roundfield,848
Curtis Rowe,800
Campy Russell,1158
Cazzie Russell,1344
Fred Saunders,403
Dale Schlueter,70
Charlie Scott,781
Bruce Seals,894
Phil Sellers,198
Lonnie Shelton,955
John Shumate,1116
James Silas,209
Paul Silas,582
Ralph Simpson,850
Al Skinner,995
Bingo Smith,1174
Elmore Smith,599
Elmore Smith,287
Elmore Smith,312
Phil Smith,1557
Randy Smith,1698
Willie Smith,0
Dick Snyder,759
Ricky Sobers,1071
Mike Sojourner,231
Kevin Stacom,404
Bud Stallworth,269
Keith Starr,14
Larry Steele,835
Earl Tatum,638
Brian Taylor,1227
Fatty Taylor,301
Ira Terrell,665
Chuck Terry,304
Claude Terry,228
Claude Terry,116
Claude Terry,112
David Thompson*,2125
Nate Thurmond*,268
Dean Tolson,359
Rudy Tomjanovich,1753
Monte Towe,130
George Trapp,33
Dave Twardzik,765
Wes Unseld*,640
Dick Van,599
Tom Van,444
Jan Van,737
Norm Van,838
Neal Walk,62
Andy Walker,180
Foots Walker,403
Wally Walker,341
Bill Walton*,1210
Lloyd Walton,229
Henry Ward,83
Cornell Warner,54
Kermit Washington,514
Richard Washington,1069
Slick Watts,1028
Nick Weatherspoon,711
Nick Weatherspoon,59
Nick Weatherspoon,652
Marvin Webster,539
Scott Wedman,1248
Bob Weiss,153
Paul Westphal,1726
Jo Jo,1609
Rudy White,109
Sidney Wicks,1238
Bob Wilkerson,526
Jamaal Wilkes*,1343
Chuck Williams,224
Chuck Williams,100
Chuck Williams,124
Chuckie Williams,37
Earl Williams,3
Gus Williams,762
Nate Williams,974
John Williamson,1495
John Williamson,875
John Williamson,620
Bill Willoughby,193
Bobby Wilson,49
Brian Winters,1509
Willie Wise,616
Dave Wohl,293
Dave Wohl,18
Dave Wohl,275
Larry Wright,612
,
Zaid Abdul-Aziz,63
Zaid Abdul-Aziz,8
Zaid Abdul-Aziz,55
Kareem Abdul-Jabbar*,1600
Tom Abernethy,493
Alvan Adams,1082
Lucius Allen,920
Jim Ard,19
Jim Ard,1
Jim Ard,18
Tate Armstrong,284
Bird Averitt,496
Bird Averitt,174
Bird Averitt,322
Dennis Awtrey,293
Gus Bailey,155
Greg Ballard,372
Mike Bantom,1258
Marvin Barnes,686
Marvin Barnes,120
Marvin Barnes,566
Rick Barry*,1898
Tim Bassett,348
Butch Beard,745
Ron Behagen,871
Ron Behagen,285
Ron Behagen,14
Ron Behagen,572
Mel Bennett,74
Kent Benson,532
Henry Bibby,743
Bob Bigelow,8
Bob Bigelow,2
Bob Bigelow,6
Dave Bing*,1088
Otis Birdsong,1156
Tom Boerwinkle,56
Phil Bond,4
Ron Boone,1448
Jim Bostic,26
Tom Boswell,463
Freddie Boyd,102
Alonzo Bradley,303
Mike Bratz,374
Jim Brewer,396
Junior Bridgeman,1118
Allan Bristow,666
Wayman Britt,9
Gary Brokaw,54
Fred Brown,1192
John Brown,549
Joe Bryant,491
Quinn Buckner,759
Ticky Burden,2
Tom Burleson,653
Don Buse,686
Corky Calhoun,416
Mack Calvin,467
Austin Carr,1011
Kenny Carr,323
M.L. Carr,980
Bob Carrington,636
Bob Carrington,386
Bob Carrington,250
Harvey Catchings,174
Don Chaney,246
Don Chaney,31
Don Chaney,215
Ken Charles,188
Phil Chenier,509
Jim Chones,1230
Jim Cleamons,511
E.C. Coleman,464
Doug Collins,1553
Norm Cook,2
Dave Cowens*,1435
Wesley Cox,196
Charlie Criss,874
Mark Crow,84
Louie Dampier*,748
Bob Dandridge,1450
Adrian Dantley*,1697
Adrian Dantley*,609
Adrian Dantley*,1088
Brad Davis,82
Johnny Davis,874
Walter Davis,1959
Darryl Dawkins,820
Derrek Dickey,204
Derrek Dickey,136
Derrek Dickey,68
Coby Dietrick,589
Ernie DiGregorio,204
Ernie DiGregorio,98
Ernie DiGregorio,106
Jacky Dorsey,34
Jacky Dorsey,9
Jacky Dorsey,25
Leon Douglas,863
John Drew,1623
Charles Dudley,392
Mike Dunleavy,53
Mike Dunleavy,8
Mike Dunleavy,45
T.R. Dunn,237
Jim Eakins,138
Jim Eakins,89
Jim Eakins,49
Al Eberhard,183
James Edwards,1262
James Edwards,370
James Edwards,892
Bo Ellis,338
Len Elmore,372
Alex English*,790
Julius Erving*,1528
Al Fleming,40
Mike Flynn,295
Chris Ford,861
Don Ford,612
Bayard Forrest,271
Walt Frazier*,825
World B.,1191
Terry Furlow,472
Mike Gale,637
Gus Gerard,415
Gus Gerard,43
Gus Gerard,372
George Gervin*,2232
John Gianelli,693
Artis Gilmore*,1879
Mike Glenn,441
Glen Gondrezick,345
Gail Goodrich*,1304
Mike Green,583
Mike Green,107
Mike Green,476
Rickey Green,340
Steve Green,151
Kevin Grevey,1253
Greg Griffin,145
Paul Griffin,432
Bob Gross,914
Ernie Grunfeld,502
Glenn Hansen,0
Glenn Hansen,0
Glenn Hansen,0
Joe Hassett,192
John Havlicek*,1322
Steve Hawes,949
Robert Hawkins,163
Elvin Hayes*,1598
Spencer Haywood*,920
Gar Heard,620
Tom Henderson,857
Armond Hill,797
Darnell Hillman,847
Darnell Hillman,590
Darnell Hillman,257
Wilbur Holland,1361
Lionel Hollins,1285
Lou Hudson,1123
Kim Hughes,123
Dan Issel*,1746
Phil Jackson*,153
Aaron James,973
Charles Johnson,523
Charles Johnson,199
Charles Johnson,324
Dennis Johnson*,1031
Eddie Johnson,828
George Johnson,703
John Johnson,817
John Johnson,4
John Johnson,813
Larry Johnson,6
Marques Johnson,1557
Mickey Johnson,1484
Ollie Johnson,695
Bobby Jones,1088
Caldwell Jones,434
Dwight Jones,873
Robin Jones,26
Wil Jones,536
Eddie Jordan,561
Eddie Jordan,50
Eddie Jordan,511
George Karl,6
Rich Kelley,833
Larry Kenon,1672
Bernard King*,1909
Billy Knight,1215
Toby Knight,507
Steve Kuberski,2
John Kuester,377
Kevin Kunnert,829
Mitch Kupchak,1066
C.J. Kupec,195
Sam Lacey,664
Tom LaGarde,306
John Lambert,311
Mark Landsberger,345
Bob Lanier*,1542
Rich Laurel,24
Mo Layton,182
Ron Lee,1004
Scott Lloyd,209
Scott Lloyd,30
Scott Lloyd,179
John Lucas,1017
Maurice Lucas,1113
Moses Malone*,1144
Pete Maravich*,1352
Ricky Marsh,269
Cedric Maxwell,528
Scott May,735
Bob McAdoo*,2097
Andre McCarter,0
Ted McClain,303
Ted McClain,212
Ted McClain,91
Jim McDaniels,236
Jim McElroy,697
George McGinnis,1587
Tom McMillen,676
Jim McMillian,691
Larry McNeill,469
Larry McNeill,27
Larry McNeill,442
John Mengelt,834
Joe Meriweather,475
Dave Meyers,1178
Steve Mix,757
Larry Moffett,16
Eric Money,1414
Earl Monroe*,1354
Glenn Mosley,13
Calvin Murphy*,1949
Bob Nash,364
Swen Nater,1210
Lloyd Neal,671
Louie Nelson,227
Louie Nelson,15
Louie Nelson,212
Johnny Neumann,83
Mike Newlin,584
Norm Nixon,1107
Willie Norwood,198
Willie Norwood,88
Willie Norwood,110
Mark Olberding,646
Eddie Owens,21
Tom Owens,832
Joe Pace,191
Robert Parish*,1025
Sonny Parker,934
Billy Paultz,1266
Curtis Perry,271
Cliff Pondexter,88
Ben Poquette,232
Howard Porter,742
Howard Porter,36
Howard Porter,706
Kevin Porter,1234
Kevin Porter,37
Kevin Porter,1197
Jim Price,723
Jim Price,333
Jim Price,390
Ed Ratleff,299
Clifford Ray,692
Robert Reid,585
Kevin Restani,153
Kevin Restani,26
Kevin Restani,127
Anthony Roberts,775
Tony Robertson,373
Truck Robinson,1862
Bill Robinzine,816
Dave Robisch,454
Dave Robisch,196
Dave Robisch,258
Tree Rollins,610
Dan Roundfield,1060
Curtis Rowe,312
Campy Russell,1398
Cazzie Russell,315
Fred Saunders,224
Fred Saunders,74
Fred Saunders,150
Dale Schlueter,25
Alvin Scott,492
Charlie Scott,1064
Charlie Scott,504
Charlie Scott,560
Bruce Seals,571
Lonnie Shelton,1219
Steve Sheppard,275
John Shumate,1182
John Shumate,224
John Shumate,958
Jack Sikma,876
James Silas,146
Paul Silas,477
Ralph Simpson,517
Ralph Simpson,340
Ralph Simpson,177
Scott Sims,30
Al Skinner,606
Al Skinner,121
Al Skinner,485
Bingo Smith,846
Elmore Smith,1009
Phil Smith,1612
Randy Smith,2021
Robert Smith,121
Willie Smith,0
Dick Snyder,280
Ricky Sobers,1436
Kevin Stacom,466
Larry Steele,520
Earl Tatum,1173
Earl Tatum,351
Earl Tatum,822
Brian Taylor,452
Claude Terry,59
David Thompson*,2172
Dean Tolson,0
Rudy Tomjanovich,495
Dave Twardzik,667
Wes Unseld*,607
Jan Van,301
Norm Van,572
Foots Walker,733
Phil Walker,178
Wally Walker,483
Wally Walker,43
Wally Walker,440
Bill Walton*,1097
Lloyd Walton,362
Kermit Washington,664
Kermit Washington,288
Kermit Washington,376
Richard Washington,1000
Wilson Washington,229
Wilson Washington,19
Wilson Washington,210
Slick Watts,530
Slick Watts,250
Slick Watts,280
Nick Weatherspoon,209
Marvin Webster,1144
Scott Wedman,1435
Paul Westphal,2014
Jo Jo,681
Rudy White,76
Sidney Wicks,1083
Bob Wilkerson,921
Jamaal Wilkes*,660
Chuck Williams,530
Gus Williams,1431
Nate Williams,725
Nate Williams,211
Nate Williams,514
Ray Williams,756
John Williamson,1777
John Williamson,804
John Williamson,973
Bill Willoughby,376
Bobby Wilson,30
Brian Winters,1594
Willie Wise,1
Dave Wohl,35
Larry Wright,642
,
Kareem Abdul-Jabbar*,1903
Tom Abernethy,422
Alvan Adams,1369
Lucius Allen,157
Kim Anderson,63
Tiny Archibald*,760
Tate Armstrong,66
Dennis Awtrey,129
Dennis Awtrey,50
Dennis Awtrey,79
Gus Bailey,4
Greg Ballard,639
Mike Bantom,1191
Tom Barker,163
Tom Barker,8
Tom Barker,53
Tom Barker,102
Marvin Barnes,309
Rick Barry*,1082
Tim Bassett,321
Butch Beard,22
Ron Behagen,66
Ron Behagen,0
Ron Behagen,12
Ron Behagen,54
Kent Benson,1006
Del Beshore,0
Henry Bibby,1002
Bob Bigelow,85
Otis Birdsong,1778
Ron Boone,608
Tom Boswell,840
Dennis Boyd,6
Winford Boynes,645
Alonzo Bradley,96
Mike Bratz,623
Jim Brewer,308
Jim Brewer,251
Jim Brewer,57
Ron Brewer,1078
Junior Bridgeman,1269
Allan Bristow,472
Fred Brown,1075
John Brown,388
Joe Bryant,533
Quinn Buckner,581
Greg Bunch,28
Tom Burleson,435
Don Buse,640
Marty Byrnes,480
Marty Byrnes,291
Marty Byrnes,189
Corky Calhoun,378
Austin Carr,1394
Kenny Carr,533
M.L. Carr,1497
Ron Carter,144
Harvey Catchings,264
Harvey Catchings,69
Harvey Catchings,195
Don Chaney,384
Maurice Cheeks,685
Phil Chenier,156
Jim Chones,1102
Jim Cleamons,752
E.C. Coleman,11
Doug Collins,917
Michael Cooper,6
Wayne Cooper,297
Dave Corzine,175
Dave Cowens*,1127
Wesley Cox,146
Charlie Criss,285
Geoff Crompton,26
Louie Dampier*,275
Bob Dandridge,1589
Adrian Dantley*,1040
Brad Davis,78
Brad Davis,19
Brad Davis,59
Harry Davis,162
Johnny Davis,1444
Walter Davis,1868
Darryl Dawkins,1018
Coby Dietrick,497
Jacky Dorsey,56
Leon Douglas,892
John Drew,1795
Charles Dudley,118
Mike Dunleavy,589
T.R. Dunn,614
James Edwards,1366
Bob Elliott,123
Bo Ellis,113
Len Elmore,334
Alex English*,1299
Ray Epps,26
Julius Erving*,1803
Chris Ford,1248
Chris Ford,33
Chris Ford,1215
Don Ford,528
Phil Ford,1260
Bayard Forrest,298
Walt Frazier*,129
World B.,2244
Terry Furlow,939
Terry Furlow,653
Terry Furlow,286
Mike Gale,659
Gus Gerard,218
Gus Gerard,3
Gus Gerard,215
George Gervin*,2365
John Gianelli,584
Artis Gilmore*,1940
Jack Givens,570
Mike Glenn,583
Glen Gondrezick,377
Gail Goodrich*,938
Mike Green,571
Rickey Green,179
Steve Green,104
Tommie Green,232
Kevin Grevey,1009
Paul Griffin,303
Bob Gross,514
Ernie Grunfeld,843
Lars Hansen,76
James Hardy,453
Joe Hassett,223
Steve Hawes,852
Robert Hawkins,18
Elvin Hayes*,1789
Spencer Haywood*,1421
Spencer Haywood*,605
Spencer Haywood*,816
Gar Heard,395
Tom Henderson,754
Keith Herron,40
Phil Hicks,39
Kenny Higgs,339
Armond Hill,838
Darnell Hillman,547
Wilbur Holland,1031
Lionel Hollins,976
Essie Hollis,69
Otis Howard,59
Otis Howard,10
Otis Howard,49
Lou Hudson,768
Kim Hughes,214
Dan Issel*,1380
Phil Jackson*,374
Aaron James,727
Charles Johnson,751
Clemon Johnson,240
Dennis Johnson*,1270
Eddie Johnson,1245
George Johnson,517
George Johnson,414
John Johnson,902
Marques Johnson,1972
Mickey Johnson,1265
Ollie Johnson,650
Bobby Jones,965
Caldwell Jones,725
Dwight Jones,458
Eddie Jordan,1015
Jeff Judkins,709
Rich Kelley,1253
Larry Kenon,1791
Bernard King*,1769
Billy Knight,1131
Billy Knight,556
Billy Knight,575
Toby Knight,1363
Joel Kramer,487
John Kuester,45
Kevin Kunnert,524
Mitch Kupchak,961
Sam Lacey,867
Tom LaGarde,253
John Lambert,331
Mark Landsberger,647
Bob Lanier*,1253
Butch Lee,755
Butch Lee,376
Butch Lee,379
Ron Lee,534
Ron Lee,420
Ron Lee,114
Scott Lloyd,111
Scott Lloyd,0
Scott Lloyd,111
John Long,1319
John Lucas,1324
Maurice Lucas,1406
Moses Malone*,2031
Pete Maravich*,1105
Cedric Maxwell,1518
Scott May,148
Bob McAdoo*,1487
Bob McAdoo*,1076
Bob McAdoo*,411
Ted McClain,166
Jim McElroy,1337
George McGinnis,1715
Billy McKinney,609
Tom McMillen,570
Jim McMillian,83
Larry McNeill,29
John Mengelt,826
Joe Meriweather,610
Joe Meriweather,219
Joe Meriweather,391
Mike Mitchell,855
Steve Mix,691
Eric Money,1058
Eric Money,786
Eric Money,272
Earl Monroe*,787
Glenn Mosley,85
Calvin Murphy*,1660
Bob Nash,523
Swen Nater,846
Lloyd Neal,9
Mike Newlin,778
Norm Nixon,1404
Connie Norman,161
Mark Olberding,755
John Olive,44
Tom Owens,1520
Robert Parish*,1304
Sonny Parker,1199
Billy Paultz,912
Roger Phegley,80
Stan Pietkiewicz,4
Ben Poquette,507
Kevin Porter,1260
Jim Price,397
Wayne Radford,202
Clifford Ray,568
Marlon Redmond,357
Marlon Redmond,355
Marlon Redmond,2
Robert Reid,895
Kevin Restani,575
